"DATE_TIME","AIRTEMP","RH_AVG","DEWPT","WS","GHI","DNI","DIFF","POA"
"2023-07-05 18:30:00",30.63,63.12,22.83,1.869,66.9,0,66.9,67.42
"2023-07-05 18:40:00",30.43,64.33,22.96,1.681,61,0,61,59.5
"2023-07-05 18:50:00",30.41,65.49,23.23,1.111,59.3,0,59.3,60.25
"2023-07-05 19:00:00",30.35,65.01,23.05,1.272,69.9,0,69.9,69.08
"2023-07-05 19:10:00",30.25,65.5,23.08,1.794,55.9,0,55.9,57.08
"2023-07-05 19:20:00",30.04,65.59,22.9,1.988,54.1,0,54.1,53
"2023-07-05 19:30:00",29.91,65.26,22.7,2.37,49.1,0,49.1,47
"2023-07-05 19:40:00",29.8,65.97,22.78,2.359,41.4,0,41.4,42.75
"2023-07-05 19:50:00",29.62,66.77,22.81,2.302,31.4,0,31.4,33.75
"2023-07-05 20:00:00",29.47,67.83,22.92,1.936,23,0,23,25.33
"2023-07-05 20:10:00",29.24,67.42,22.59,2.21,15.3,0,15.3,17.33
"2023-07-05 20:20:00",29.13,67.21,22.44,1.8,9,0,9,10.42
"2023-07-05 20:30:00",28.97,67.57,22.38,1.394,4,0,4,5
"2023-07-05 20:40:00",28.78,68.12,22.33,1.28,1,0,1,2
"2023-07-05 20:50:00",28.62,68.71,22.32,1.217,0,0,0,0
"2023-07-05 21:00:00",28.48,69.29,22.33,1.067,0,0,0,0
"2023-07-05 21:10:00",28.34,70.21,22.41,1.221,0,0,0,0
"2023-07-05 21:20:00",28.2,70.8,22.41,1.449,0,0,0,0
"2023-07-05 21:30:00",28.09,71.18,22.39,1.419,0,0,0,0
"2023-07-05 21:40:00",28.03,71.1,22.32,1.208,0,0,0,0
"2023-07-05 21:50:00",27.9,71.26,22.24,0.893,0,0,0,0
"2023-07-05 22:00:00",27.79,71.47,22.17,1.311,0,0,0,0
"2023-07-05 22:10:00",27.64,72.08,22.17,0.715,0,0,0,0
"2023-07-05 22:20:00",27.41,73.09,22.19,0.468,0,0,0,0
"2023-07-05 22:30:00",27.18,74.52,22.28,0.957,0,0,0,0
"2023-07-05 22:40:00",27.02,75.64,22.36,0.644,0,0,0,0
"2023-07-05 22:50:00",26.87,76.54,22.41,0.689,0,0,0,0
"2023-07-05 23:00:00",26.76,76.92,22.39,0.592,0,0,0,0
"2023-07-05 23:10:00",26.61,77.37,22.35,0.486,0,0,0,0
"2023-07-05 23:20:00",26.47,77.91,22.32,0.397,0,0,0,0
"2023-07-05 23:30:00",26.4,78.32,22.34,0.278,0,0,0,0
"2023-07-05 23:40:00",26.25,78.78,22.29,0.366,0,0,0,0
"2023-07-05 23:50:00",26.05,79.52,22.25,0.344,0,0,0,0
"2023-07-06 00:00:00",26.02,79.78,22.28,0.264,0,0,0,0
"2023-07-06 00:10:00",25.97,79.88,22.25,0.332,0,0,0,0
"2023-07-06 00:20:00",25.92,80.3,22.28,0.234,0,0,0,0
"2023-07-06 00:30:00",25.79,80.9,22.28,0.31,0,0,0,0
"2023-07-06 00:40:00",25.67,81.7,22.32,0.649,0,0,0,0
"2023-07-06 00:50:00",25.56,82.4,22.37,0.872,0,0,0,0
"2023-07-06 01:00:00",25.5,82.7,22.36,0.636,0,0,0,0
"2023-07-06 01:10:00",25.39,83.2,22.36,0.223,0,0,0,0
"2023-07-06 01:20:00",25.23,84,22.36,0.422,0,0,0,0
"2023-07-06 01:30:00",25.15,84.5,22.36,0.597,0,0,0,0
"2023-07-06 01:40:00",25.02,85.1,22.36,0.616,0,0,0,0
"2023-07-06 01:50:00",24.82,85.9,22.31,0.555,0,0,0,0
"2023-07-06 02:00:00",24.66,86.6,22.29,0.334,0,0,0,0
"2023-07-06 02:10:00",24.57,87,22.27,0.049,0,0,0,0
"2023-07-06 02:20:00",24.53,87.2,22.29,0.271,0,0,0,0
"2023-07-06 02:30:00",24.51,87.4,22.29,0.051,0,0,0,0
"2023-07-06 02:40:00",24.38,87.5,22.2,0.052,0,0,0,0
"2023-07-06 02:50:00",24.31,88.2,22.25,0.211,0,0,0,0
"2023-07-06 03:00:00",24.27,88.3,22.23,0.159,0,0,0,0
"2023-07-06 03:10:00",24.17,88.2,22.12,0.208,0,0,0,0
"2023-07-06 03:20:00",24.08,89.2,22.21,0.362,0,0,0,0
"2023-07-06 03:30:00",23.99,89.7,22.2,0.488,0,0,0,0
"2023-07-06 03:40:00",23.88,89.9,22.15,0.484,0,0,0,0
"2023-07-06 03:50:00",23.75,90.6,22.13,0.459,0,0,0,0
"2023-07-06 04:00:00",23.66,90.9,22.1,0.502,0,0,0,0
"2023-07-06 04:10:00",23.61,90.5,21.98,0.365,0,0,0,0
"2023-07-06 04:20:00",23.71,89.5,21.9,0.285,0,0,0,0
"2023-07-06 04:30:00",23.69,89.3,21.83,0.108,0,0,0,0
"2023-07-06 04:40:00",23.61,89.9,21.87,0.233,0,0,0,0
"2023-07-06 04:50:00",23.65,90.4,22,0.008,0,0,0,0
"2023-07-06 05:00:00",23.6,91.4,22.14,0.049,0,0,0,0
"2023-07-06 05:10:00",23.45,92.2,22.12,0.348,0,0,0,0
"2023-07-06 05:20:00",23.33,92.7,22.11,0.266,0,0,0,1
"2023-07-06 05:30:00",23.33,93.1,22.17,0.159,1,0,1,2
"2023-07-06 05:40:00",23.32,92.9,22.13,0.006,3,0,3,5
"2023-07-06 05:50:00",22.98,91.3,21.51,0,7,0,7,9
"2023-07-06 06:00:00",22.85,92.3,21.55,0.149,11,0,11,13.75
"2023-07-06 06:10:00",22.72,92.8,21.51,0.002,15.9,0,15.9,18
"2023-07-06 06:20:00",22.47,91.9,21.1,0,20,0,20,23
"2023-07-06 06:30:00",22.69,92.9,21.49,0,24,0,24,27
"2023-07-06 06:40:00",22.99,93.4,21.87,0,27.8,0,27.8,30
"2023-07-06 06:50:00",23.21,93.5,22.12,0.015,31,0,31,34
"2023-07-06 07:00:00",23.24,92,21.88,0,34.8,0,34.8,37.75
"2023-07-06 07:10:00",23.51,91.1,21.99,0,38,0,38,41
"2023-07-06 07:20:00",23.66,89.6,21.86,0,41,0,41,45
"2023-07-06 07:30:00",24.02,89.4,22.18,0.157,44,0,44,48.33
"2023-07-06 07:40:00",24.45,88.5,22.43,0.209,47,0,47,52
"2023-07-06 07:50:00",24.74,87.6,22.55,0.15,50.7,0,50.7,55.83
"2023-07-06 08:00:00",25.06,86.9,22.73,0.06,53,0,53,58
"2023-07-06 08:10:00",25.28,86,22.78,0.028,55.4,0,55.4,60
"2023-07-06 08:20:00",25.75,84,22.85,0.503,58,0,58,62.08
"2023-07-06 08:30:00",26.07,81.4,22.64,0.318,61,0,61,65
"2023-07-06 08:40:00",26.45,77.38,22.19,0.167,64,0,64,68
"2023-07-06 08:50:00",26.84,76.53,22.38,0.638,67,0,67,71
"2023-07-06 09:00:00",27.21,72.69,21.9,0.427,72,0,72,75
"2023-07-06 09:10:00",27.53,74.11,22.52,0.359,75,0,75,79.42
"2023-07-06 09:20:00",27.9,73.43,22.72,1.097,79.7,0,79.7,89
"2023-07-06 09:30:00",28.22,71.11,22.5,1.175,84,0,84,327.3
"2023-07-06 09:40:00",28.6,68.21,22.17,1.269,85,0,85,365.6
"2023-07-06 09:50:00",29.29,64.51,21.92,1.353,616.4,741,86.5,404.3
"2023-07-06 10:00:00",29.57,63.42,21.91,1.267,641.2,746.2,90.8,442.8
"2023-07-06 10:10:00",29.99,62.49,22.05,1.567,662.7,750.5,93,474.8
"2023-07-06 10:20:00",30.21,61.47,22,1.497,690.7,764,95,512.8
"2023-07-06 10:30:00",30.67,60.01,22.03,1.176,723,784.5,96,551
"2023-07-06 10:40:00",30.91,58.89,21.94,1.987,744,792.4,96,584.3
"2023-07-06 10:50:00",31.11,58.7,22.08,1.468,770.3,803.8,99,622.3
"2023-07-06 11:00:00",31.28,57.28,21.84,1.951,793.4,814.7,99.7,656.4
"2023-07-06 11:10:00",31.29,56.79,21.71,2.168,817.3,817.2,109,687.6
"2023-07-06 11:20:00",31.35,56.91,21.79,1.649,808.8,783.8,118.5,705.5
"2023-07-06 11:30:00",31.85,54.5,21.54,2.057,839.8,816.4,110.2,739.3
"2023-07-06 11:40:00",32,51.16,20.66,1.904,852.3,817.9,112,767.3
"2023-07-06 11:50:00",32.08,50.96,20.68,2.032,862,807.2,123,797.9
"2023-07-06 12:00:00",32.15,50.98,20.74,2.252,579.6,466.6,148.2,789.1
"2023-07-06 12:10:00",32.08,51.84,20.95,2.171,803.7,663,185.5,620.7
"2023-07-06 12:20:00",32.84,49.36,20.85,2.061,914.9,826.1,139.3,867
"2023-07-06 12:30:00",32.92,48.92,20.79,1.997,955.7,803.8,196.8,899
"2023-07-06 12:40:00",33.03,48.32,20.66,2.288,1017.3,808.4,251,981
"2023-07-06 12:50:00",33.55,43.86,19.58,1.979,1012.2,831.5,221.9,979
"2023-07-06 13:00:00",33.65,43.93,19.69,1.713,974.3,837.5,177.2,952
"2023-07-06 13:10:00",33.52,43.36,19.38,2.361,969.1,837.7,171.9,958
"2023-07-06 13:20:00",33.16,44.77,19.57,2.06,1043,842,243,1012
"2023-07-06 13:30:00",33.72,43.06,19.42,1.914,975.8,843.1,177.1,981
"2023-07-06 13:40:00",33.65,42.13,19.03,2.296,1000.7,858,191.4,1013
"2023-07-06 13:50:00",33.97,40.32,18.61,2.163,985.5,837.3,200.3,1003
"2023-07-06 14:00:00",34.16,40.97,19.04,1.991,408.8,211.1,212.3,975
"2023-07-06 14:10:00",34.29,41.68,19.43,2.161,993.4,830.3,227,991
"2023-07-06 14:20:00",34.27,40.83,19.08,2.275,954.1,838.7,187.7,981
"2023-07-06 14:30:00",33.75,40.18,18.36,2.361,949.8,849.1,182.8,980
"2023-07-06 14:40:00",34.02,39.05,18.14,1.823,950.8,783.3,252.6,741.8
"2023-07-06 14:50:00",34.28,38.57,18.17,1.999,920.7,833.4,188.7,965
"2023-07-06 15:00:00",34.19,39.56,18.51,1.828,916.9,831.3,198.6,968
"2023-07-06 15:10:00",34.42,39.58,18.72,1.92,187.7,27.6,164.3,758.9
"2023-07-06 15:20:00",33.75,41.57,18.91,2.025,368.3,215,189.3,228.5
"2023-07-06 15:30:00",33.68,41.56,18.84,2.083,227.3,25.5,206.5,440.8
"2023-07-06 15:40:00",33.92,42.24,19.32,2.103,873.2,804.1,233.3,935
"2023-07-06 15:50:00",34.21,42.04,19.49,1.955,824.9,797.3,206.2,881
"2023-07-06 16:00:00",34.14,40.04,18.65,2.462,803.1,803.9,195.9,883
"2023-07-06 16:10:00",34.27,39.86,18.69,2,812.7,801.8,224.4,906
"2023-07-06 16:20:00",34.65,39.15,18.74,1.26,771.7,790.9,209.4,859
"2023-07-06 16:30:00",34.65,38,18.27,2.26,715.6,787.5,174.2,801
"2023-07-06 16:40:00",34.33,37.96,17.97,1.891,682.5,784.7,162.2,768.2
"2023-07-06 16:50:00",34.65,38.02,18.28,1.941,653.1,757,170.1,732.6
"2023-07-06 17:00:00",34.52,38.76,18.46,1.422,616.6,741.9,162.4,696
"2023-07-06 17:10:00",34.84,38.26,18.54,1.104,604,730.8,176,686.1
"2023-07-06 17:20:00",34.67,38.69,18.58,1.711,550.4,712.2,152.7,624.1
"2023-07-06 17:30:00",34.65,39.05,18.7,1.893,745.9,699,375,590.8
"2023-07-06 17:40:00",34.06,42.96,19.72,2.143,469.5,693.7,121,551.1
"2023-07-06 17:50:00",33.82,45.69,20.49,1.151,432,675.1,112.2,515
"2023-07-06 18:00:00",33.54,45.95,20.32,1.865,76.4,10.5,71.7,73.83
"2023-07-06 18:10:00",33.03,44.96,19.52,2.334,339.7,576.3,100.6,405.2
"2023-07-06 18:20:00",32.65,50.71,21.13,2.507,309.6,580.2,86.2,373.1
"2023-07-06 18:30:00",32.28,53.09,21.53,2.65,282.3,579.3,76.7,340.2
"2023-07-06 18:40:00",31.92,55.4,21.89,2.473,250.9,559.8,69.1,300.1
"2023-07-06 18:50:00",31.5,57.11,22,2.112,218.9,536.5,61,46
"2023-07-06 19:00:00",30.87,58.88,21.91,2.937,187.6,502.5,55,42.33
"2023-07-06 19:10:00",30.46,60.82,22.06,2.031,48.1,0,48.1,39
"2023-07-06 19:20:00",30.1,61.86,22,2.443,42,0,42,35
"2023-07-06 19:30:00",29.92,62.31,21.95,2.397,36,0,36,31.42
"2023-07-06 19:40:00",29.64,60.63,21.21,2.831,29.4,0,29.4,27
"2023-07-06 19:50:00",29.33,59.45,20.64,2.629,23,0,23,22.5
"2023-07-06 20:00:00",28.93,61.96,20.93,2.427,16.6,0,16.6,16.83
"2023-07-06 20:10:00",28.59,63.35,20.97,2.512,8.6,0,8.6,8.33
"2023-07-06 20:20:00",28.33,64.59,21.04,2.479,4,0,4,4
"2023-07-06 20:30:00",28.02,66.4,21.2,2.686,1,0,1,2
"2023-07-06 20:40:00",27.66,68.58,21.37,2.627,0,0,0,1
"2023-07-06 20:50:00",27.41,69.68,21.4,2.022,0,0,0,0
"2023-07-06 21:00:00",27.15,71.39,21.55,2.36,0,0,0,0
"2023-07-06 21:10:00",26.85,73.03,21.63,1.96,0,0,0,0
"2023-07-06 21:20:00",26.66,74.01,21.67,1.421,0,0,0,0
"2023-07-06 21:30:00",26.44,75.44,21.77,1.651,0,0,0,0
"2023-07-06 21:40:00",26.19,77.04,21.87,1.665,0,0,0,0
"2023-07-06 21:50:00",26.04,78.17,21.96,1.496,0,0,0,0
"2023-07-06 22:00:00",25.95,78.91,22.03,1.671,0,0,0,0
"2023-07-06 22:10:00",25.78,79.6,22.01,1.225,0,0,0,0
"2023-07-06 22:20:00",25.62,80.8,22.09,1.459,0,0,0,0
"2023-07-06 22:30:00",25.48,81.5,22.1,1.431,0,0,0,0
"2023-07-06 22:40:00",25.34,82.4,22.15,1.263,0,0,0,0
"2023-07-06 22:50:00",25.13,83.5,22.17,1.242,0,0,0,0
"2023-07-06 23:00:00",24.99,84.6,22.22,1.327,0,0,0,0
"2023-07-06 23:10:00",24.91,85.6,22.34,1.127,0,0,0,0
"2023-07-06 23:20:00",24.79,86.3,22.36,1.908,0,0,0,0
"2023-07-06 23:30:00",24.66,86.9,22.35,1.301,0,0,0,0
"2023-07-06 23:40:00",24.53,87.6,22.35,0.869,0,0,0,0
"2023-07-06 23:50:00",24.51,88,22.4,0.963,0,0,0,0
"2023-07-07 00:00:00",24.51,88.5,22.49,1.668,0,0,0,0
"2023-07-07 00:10:00",24.46,88.6,22.47,1.489,0,0,0,0
"2023-07-07 00:20:00",24.39,88.8,22.44,1.517,0,0,0,0
"2023-07-07 00:30:00",24.32,89.4,22.47,1.225,0,0,0,0
"2023-07-07 00:40:00",24.32,89.5,22.49,1.551,0,0,0,0
"2023-07-07 00:50:00",24.28,89.7,22.49,2.123,0,0,0,0
"2023-07-07 01:00:00",24.26,89.6,22.46,1.403,0,0,0,0
"2023-07-07 01:10:00",24.14,90.2,22.44,1.738,0,0,0,0
"2023-07-07 01:20:00",24.12,90,22.39,1.598,0,0,0,0
"2023-07-07 01:30:00",24.12,89.3,22.25,1.394,0,0,0,0
"2023-07-07 01:40:00",24.14,88.6,22.16,1.083,0,0,0,0
"2023-07-07 01:50:00",24.12,88.2,22.06,1.053,0,0,0,0
"2023-07-07 02:00:00",24.12,87.8,21.99,0.808,0,0,0,0
"2023-07-07 02:10:00",24.05,88.4,22.02,0.782,0,0,0,0
"2023-07-07 02:20:00",24.01,88.7,22.04,0.865,0,0,0,0
"2023-07-07 02:30:00",24.08,88.5,22.07,0.767,0,0,0,0
"2023-07-07 02:40:00",24.15,88.3,22.1,1.194,0,0,0,0
"2023-07-07 02:50:00",24.11,87.8,21.98,1.146,0,0,0,0
"2023-07-07 03:00:00",23.99,88.1,21.92,0.321,0,0,0,0
"2023-07-07 03:10:00",23.82,89.3,21.97,0.163,0,0,0,0
"2023-07-07 03:20:00",23.6,90,21.88,0.001,0,0,0,0
"2023-07-07 03:30:00",23.35,89.9,21.61,0.117,0,0,0,0
"2023-07-07 03:40:00",23.4,91.4,21.93,0.308,0,0,0,0
"2023-07-07 03:50:00",23.4,91.6,21.97,0.304,0,0,0,0
"2023-07-07 04:00:00",23.49,91.9,22.11,0.201,0,0,0,0
"2023-07-07 04:10:00",23.62,91.6,22.19,0.147,0,0,0,0
"2023-07-07 04:20:00",23.73,90.8,22.14,0.108,0,0,0,0
"2023-07-07 04:30:00",23.7,89.7,21.92,0.038,0,0,0,0
"2023-07-07 04:40:00",23.82,90.7,22.23,0.345,0,0,0,0
"2023-07-07 04:50:00",23.78,90.9,22.22,0.419,0,0,0,0
"2023-07-07 05:00:00",23.72,90.9,22.17,0.791,0,0,0,0
"2023-07-07 05:10:00",23.73,90.4,22.08,0.147,0,0,0,0
"2023-07-07 05:20:00",23.84,91,22.29,0.278,0,0,0,0
"2023-07-07 05:30:00",23.86,90.8,22.29,0.245,0,0,0,1
"2023-07-07 05:40:00",23.85,90.4,22.21,0.465,1,0,1,2
"2023-07-07 05:50:00",23.88,90.3,22.2,0.601,2,0,2,3
"2023-07-07 06:00:00",23.92,90.1,22.21,0.71,4.4,0,4.4,5.75
"2023-07-07 06:10:00",23.91,89.6,22.11,0.652,8,0,8,9
"2023-07-07 06:20:00",23.95,89.1,22.05,0.634,10.8,0,10.8,12.58
"2023-07-07 06:30:00",23.99,88.8,22.04,0.838,14,0,14,15
"2023-07-07 06:40:00",23.99,88.4,21.97,0.876,19.8,0,19.8,22
"2023-07-07 06:50:00",24,88.3,21.96,0.795,26.9,0,26.9,29.25
"2023-07-07 07:00:00",24.07,88.1,22,0.895,38,0,38,40
"2023-07-07 07:10:00",24.12,87.4,21.91,0.874,39,0,39,41
"2023-07-07 07:20:00",24.23,87,21.95,0.393,37.9,0,37.9,41
"2023-07-07 07:30:00",24.33,86.5,21.95,0.372,46,0,46,51.33
"2023-07-07 07:40:00",24.46,86.2,22.02,0.275,30,0,30,29
"2023-07-07 07:50:00",24.37,86.5,21.99,0.566,33.5,0,33.5,40.58
"2023-07-07 08:00:00",24.14,87.7,21.98,0.287,44.1,0,44.1,52.5
"2023-07-07 08:10:00",24.15,87.7,21.98,0.394,62,0,62,70
"2023-07-07 08:20:00",24.34,86.9,22.03,0.307,68.8,0,68.8,76.33
"2023-07-07 08:30:00",24.48,86.1,22.03,1.098,84.8,0,84.8,89.2
"2023-07-07 08:40:00",24.61,85.4,22,1.285,76.2,0,76.2,87.8
"2023-07-07 08:50:00",24.58,85.4,21.98,1.462,70.3,0,70.3,75.5
"2023-07-07 09:00:00",24.61,85.1,21.95,1.207,68.3,0,68.3,83.3
"2023-07-07 09:10:00",24.62,85,21.94,0.973,129,0,129,139.8
"2023-07-07 09:20:00",24.77,84.1,21.92,0.646,94.1,0,94.1,111.3
"2023-07-07 09:30:00",24.95,83.4,21.96,0.627,186.4,0,186.4,201.7
"2023-07-07 09:40:00",25.31,81.1,21.85,0.929,273,0.2,272.9,302.7
"2023-07-07 09:50:00",25.92,78.65,21.93,0.814,311.3,1.8,310.1,315.8
"2023-07-07 10:00:00",26.45,76.24,21.94,0.377,827.1,655.9,344,630.9
"2023-07-07 10:10:00",27.26,72.71,21.94,0.914,215.6,0,215.6,227.3
"2023-07-07 10:20:00",27.16,72.89,21.89,0.492,354.4,10.1,346.6,348.8
"2023-07-07 10:30:00",26.91,73.83,21.87,0.672,307.3,12.2,297.6,318.9
"2023-07-07 10:40:00",27.51,70.94,21.78,0.65,229.4,0.8,228.8,368.7
"2023-07-07 10:50:00",27.85,69.52,21.78,0.712,863.7,726.2,257.8,723.8
"2023-07-07 11:00:00",28.65,65.83,21.65,1.331,880.8,689,294.7,622.8
"2023-07-07 11:10:00",28.75,65.96,21.77,0.795,315.5,20.9,297.4,634.3
"2023-07-07 11:20:00",29.24,64.25,21.81,0.992,270.9,0,270.9,290.4
"2023-07-07 11:30:00",29.18,64.16,21.72,1.471,950.7,749.7,281.4,843
"2023-07-07 11:40:00",30.2,60.64,21.76,1.068,963,755.6,279.6,863
"2023-07-07 11:50:00",30.55,59.47,21.77,1.846,919.5,787.6,199.1,853
"2023-07-07 12:00:00",30.36,59.59,21.64,1.128,761.9,550.8,253,325.6
"2023-07-07 12:10:00",30.28,58.75,21.32,1.33,964.6,799,220.2,896
"2023-07-07 12:20:00",30.73,55.59,20.84,0.906,947.7,778.1,217.7,906
"2023-07-07 12:30:00",31.26,54.34,20.96,1.496,885.2,705,220.1,914
"2023-07-07 12:40:00",31.79,52.74,20.96,0.634,948.3,803.6,187,915
"2023-07-07 12:50:00",31.96,49.23,20.02,1.916,949.1,823,167.3,931
"2023-07-07 13:00:00",32.13,48.91,20.05,1.225,966.1,831.8,174.9,957
"2023-07-07 13:10:00",32.29,48.33,20,1.119,978.8,843.8,176.3,984
"2023-07-07 13:20:00",32.08,47.39,19.51,2.004,987.4,825.4,203.5,1005
"2023-07-07 13:30:00",31.52,50.09,19.89,0.741,380.3,119.6,267.1,893
"2023-07-07 13:40:00",31.83,53.16,21.13,1.224,419.7,115.5,310.8,516.3
"2023-07-07 13:50:00",31.54,54.54,21.29,1.657,404.6,131.5,281.2,449.8
"2023-07-07 14:00:00",31.36,56.94,21.82,1.178,1093.2,758.3,387.5,868
"2023-07-07 14:10:00",31.41,57.2,21.95,0.739,237,2.4,234.7,371.7
"2023-07-07 14:20:00",31.27,58.15,22.08,1.572,381,126.4,265.5,255
"2023-07-07 14:30:00",31.13,59.36,22.28,0.989,179.6,0,179.6,203.8
"2023-07-07 14:40:00",31.07,59.91,22.39,0.752,239.1,0.2,238.9,266.8
"2023-07-07 14:50:00",30.74,59.66,22.01,1.065,539.5,233.6,334.5,491.6
"2023-07-07 15:00:00",31.44,59.27,22.55,1.258,785.7,499.8,354,791.5
"2023-07-07 15:10:00",32.47,56.71,22.78,1.105,628.6,300.3,373.9,629
"2023-07-07 15:20:00",32.44,56.03,22.56,1.155,330.8,41.3,296.4,298
"2023-07-07 15:30:00",31.81,57.01,22.26,0.721,415.6,88.6,343.5,444.5
"2023-07-07 15:40:00",31.76,57.57,22.37,1.419,570.2,198.1,412.7,649.8
"2023-07-07 15:50:00",31.84,58.2,22.63,1.165,295.6,0,295.6,301.6
"2023-07-07 16:00:00",31.31,59.8,22.58,1.125,192.8,0,192.8,193.9
"2023-07-07 16:10:00",30.72,61.55,22.5,2.295,130.4,0,130.4,138.3
"2023-07-07 16:20:00",29.82,63.29,22.11,2.114,125.1,0,125.1,137.9
"2023-07-07 16:30:00",29.69,65.84,22.63,1.525,119.3,0,119.3,126.7
"2023-07-07 16:40:00",29.47,67.6,22.87,2.064,105.9,0,105.9,122.9
"2023-07-07 16:50:00",29.24,68.67,22.91,1.813,107.3,0,107.3,118.2
"2023-07-07 17:00:00",29.07,69.6,22.97,1.591,104.5,0,104.5,120.9
"2023-07-07 17:10:00",28.83,70.25,22.89,1.475,103.8,0,103.8,115.2
"2023-07-07 17:20:00",28.68,70.76,22.86,1.175,80.5,0,80.5,88.4
"2023-07-07 17:30:00",28.48,71.94,22.95,1.205,91.4,0,91.4,102.8
"2023-07-07 17:40:00",28.41,72.39,22.98,1.342,107.7,0,107.7,121
"2023-07-07 17:50:00",28.33,71.92,22.8,2.327,111,0,111,121.4
"2023-07-07 18:00:00",28.16,71.9,22.63,2.521,117.5,0,117.5,131.5
"2023-07-07 18:10:00",28.06,72.53,22.67,1.86,111.9,0,111.9,121.5
"2023-07-07 18:20:00",28.11,72.57,22.73,1.745,134.6,1.5,134,146.3
"2023-07-07 18:30:00",27.95,73.17,22.72,1.891,150.9,46.6,134.4,184
"2023-07-07 18:40:00",28,73.06,22.74,1.69,122.8,4.4,121.4,130.5
"2023-07-07 18:50:00",28.03,72.96,22.74,1.268,105.3,0,105.3,109.2
"2023-07-07 19:00:00",27.85,73.37,22.66,1.648,78,0,78,82.8
"2023-07-07 19:10:00",27.74,74.1,22.73,1.636,85.9,0,85.9,89.8
"2023-07-07 19:20:00",27.71,74.61,22.81,1.356,57.1,0,57.1,60
"2023-07-07 19:30:00",27.66,74.84,22.81,1.493,49.3,0,49.3,47.83
"2023-07-07 19:40:00",27.55,74.79,22.69,1.455,33.2,0,33.2,33.25
"2023-07-07 19:50:00",27.4,75.02,22.6,1.158,28,0,28,29.25
"2023-07-07 20:00:00",27.31,75.1,22.53,1.062,22,0,22,23
"2023-07-07 20:10:00",27.24,75.46,22.54,0.812,14.1,0,14.1,14.42
"2023-07-07 20:20:00",27.06,75.81,22.44,0.737,6.1,0,6.1,6.333
"2023-07-07 20:30:00",26.92,76.36,22.43,0.897,1,0,1,2
"2023-07-07 20:40:00",26.75,77.21,22.45,0.7,0,0,0,1
"2023-07-07 20:50:00",26.58,78.2,22.49,0.833,0,0,0,0
"2023-07-07 21:00:00",26.42,79.31,22.57,0.702,0,0,0,0
"2023-07-07 21:10:00",26.25,80.5,22.64,0.735,0,0,0,0
"2023-07-07 21:20:00",26.06,81.4,22.64,1.046,0,0,0,0
"2023-07-07 21:30:00",25.94,82,22.64,0.728,0,0,0,0
"2023-07-07 21:40:00",25.8,82.3,22.57,0.231,0,0,0,0
"2023-07-07 21:50:00",25.71,82.7,22.56,0.207,0,0,0,0
"2023-07-07 22:00:00",25.69,83,22.6,0.379,0,0,0,0
"2023-07-07 22:10:00",25.67,82.9,22.57,1.112,0,0,0,0
"2023-07-07 22:20:00",25.53,83,22.44,1.008,0,0,0,0
"2023-07-07 22:30:00",25.46,83.1,22.41,0.724,0,0,0,0
"2023-07-07 22:40:00",25.4,83.4,22.4,1.072,0,0,0,0
"2023-07-07 22:50:00",25.29,83.8,22.38,1.398,0,0,0,0
"2023-07-07 23:00:00",25.18,84.7,22.44,1.034,0,0,0,0
"2023-07-07 23:10:00",25.09,85.3,22.46,0.374,0,0,0,0
"2023-07-07 23:20:00",25.04,85.6,22.48,0.444,0,0,0,0
"2023-07-07 23:30:00",25.01,85.8,22.47,1.07,0,0,0,0
"2023-07-07 23:40:00",24.91,86.1,22.44,1.336,0,0,0,0
"2023-07-07 23:50:00",24.74,86.8,22.4,0.893,0,0,0,0
"2023-07-08 00:00:00",24.59,87.6,22.41,0.714,0,0,0,0
"2023-07-08 00:10:00",24.5,88.1,22.42,0.478,0,0,0,0
"2023-07-08 00:20:00",24.4,88.7,22.42,0.416,0,0,0,0
"2023-07-08 00:30:00",24.24,87.7,22.08,0,0,0,0,0
"2023-07-08 00:40:00",24.2,88.8,22.25,0.148,0,0,0,0
"2023-07-08 00:50:00",24.13,90.1,22.42,0.664,0,0,0,0
"2023-07-08 01:00:00",24.05,90.6,22.44,0.874,0,0,0,0
"2023-07-08 01:10:00",24.05,90.8,22.47,1.259,0,0,0,0
"2023-07-08 01:20:00",24.05,90.9,22.48,0.637,0,0,0,0
"2023-07-08 01:30:00",24.05,90.7,22.45,0.211,0,0,0,0
"2023-07-08 01:40:00",24.12,90.9,22.55,0.466,0,0,0,0
"2023-07-08 01:50:00",24.11,90.9,22.56,0.327,0,0,0,0
"2023-07-08 02:00:00",23.98,91,22.43,0.121,0,0,0,0
"2023-07-08 02:10:00",23.89,91.4,22.41,0.607,0,0,0,0
"2023-07-08 02:20:00",23.85,92.2,22.53,0.943,0,0,0,0
"2023-07-08 02:30:00",23.79,92.5,22.51,0.758,0,0,0,0
"2023-07-08 02:40:00",23.74,92.7,22.51,0.75,0,0,0,0
"2023-07-08 02:50:00",23.65,92.6,22.4,0.028,0,0,0,0
"2023-07-08 03:00:00",23.6,92.8,22.39,0.151,0,0,0,0
"2023-07-08 03:10:00",23.65,93.1,22.49,0.246,0,0,0,0
"2023-07-08 03:20:00",23.59,93.4,22.48,0.36,0,0,0,0
"2023-07-08 03:30:00",23.6,93.1,22.43,0.019,0,0,0,0
"2023-07-08 03:40:00",23.48,91.9,22.1,0,0,0,0,0
